product_id,product_variant_id,product_variant_title,pais,tipo,classificacao,uva,tamanho,tampa,harmonizacao
13107,12737,Vinho Tinto Negro Malbec Uco Valley 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13108,12738,Vinho Tinto Cabernet Sauvignon Casas del Toqui 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13109,12739,Vinho Tinto Carménère Casas del Toqui 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13110,12740,Vinho Tinto Merlot Casas del Toqui 750ml,Chile,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13111,12741,Vinho Branco Chardonnay Casas del Toqui 750ml,Chile,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13112,12742,Vinho Branco Sauvignon Blanc Casas del Toqui 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
13113,12743,Vinho Rosé Single Estate Casas del Toqui 750ml,Chile,Rose,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
13114,12744,Vinho Tinto Reserva Cabernet Sauvignon Foye 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13115,12745,Vinho Tinto Reserva Carménère Foye 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13116,12746,Vinho Branco Reserva Chardonnay Foye 750ml,Chile,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13117,12747,Vinho Branco Reserva Sauvignon Foye 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
13118,12748,Vinho Branco D.O.P. Utiel-Requena Toro Loco 750ml,Espanha,Branco,Seco,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13119,12749,Vinho Rosé D.O.P. Utiel-Requena Toro Loco 750ml,Espanha,Rose,Seco,Outras,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
13120,12750,Vinho Tinto Superior Toro Loco 750ml,Espanha,Tinto,Demi-Sec,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13121,12751,Vinho Tinto Crianza Toro Loco 750ml,Espanha,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13122,12752,Vinho Tinto Alecrim 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13123,12753,Vinho Branco Alecrim 750ml,Portugal,Branco,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13124,12754,Vinho Branco Encostas de Estremoz Bis 750ml,Portugal,Branco,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13125,12755,Vinho Rosé Encostas de Estremoz Bis 750ml,Portugal,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
13126,12756,Vinho Tinto Encostas de Estremoz Bis 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13127,12757,Vinho Tinto Cabernet Sauvignon Redwood 750ml,Outros,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13128,12758,Vinho Branco Chardonnay Redwood 750ml,Outros,Branco,Demi-Sec,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13129,12759,Espumante Brut Chac Chac 750ml,Argentina,Espumante,Brut,Chardonnay,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
13130,12760,Espumante Branco Brut De Vergy 750ml,França,Espumante,Brut,Chardonnay,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
13131,12761,Espumante Branco Demi-Sec Brut De Vergy 750ml,França,Espumante,Demi-Sec,Chardonnay,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
13132,12762,Espumante Rosé Brut De Vergy 750ml,França,Espumante,Brut,Pinot Noir,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
13171,12801,Vinho Tinto Cabernet Franc e Syrah Somm 269ml,Brasil,Tinto,Seco,Syrah,Outros,Outra,"Carnes de caça, Carnes vermelhas, Pratos apimentados"
13172,12802,Vinho Rosé Cabernet Sauvignon e Grenache Somm 269ml,Brasil,Rose,Demi-Sec,Cabernet Sauvignon,Outros,Outra,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
13173,12803,Vinho Frisante Branco Muscat Somm 269ml,Brasil,Branco,Suave,Moscato,Outros,Outra,"Saladas e aperitivos, Sobremesas"
13174,12804,Vinho Branco Pinot Grigio e Muscat Somm 269ml,Brasil,Branco,Demi-Sec,Blend,Outros,Outra,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13495,13125,Vinho Branco Frisante Moscato Vivant 269ml,Brasil,Branco,Seco,Moscato,Outros,Outra,"Saladas e aperitivos, Sobremesas"
13801,13416,"Vinho Cantina da Serra 1,5L",Brasil,Tinto,Suave,Blend,Outros,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13802,13417,"Vinho Cantina da Serra 4,6L",Brasil,Tinto,Suave,Blend,Outros,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13818,13433,Chopp de Vinho Pink Moon | Vidro 600ml,Brasil,Outros,Suave,Outras,Outros,Outra,
13819,13434,Chopp de Vinho Pink Moon | PET 600ml,Brasil,Outros,Suave,Outras,Outros,Outra,
13820,13435,Chopp de Vinho Pink Moon | PET 300ml,Brasil,Outros,Suave,Outras,Outros,Outra,
13898,13513,Vinho Tinto Seco Miolo Reserva Cabernet Sauvignon 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
13899,13514,Vinho Branco Seco Miolo Reserva Chardonnay 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13900,13515,Vinho Tinto Seco Miolo Seleção Cabernet Sauvignon & Merlot 750ml,Brasil,Tinto,Seco,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13901,13516,Vinho Branco Seco Miolo Seleção Chardonnay & Viognier 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
13902,13517,Vinho Rosé Seco Miolo Seleção Cabernet Sauvignon & Tempranillo 750ml,Brasil,Rose,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
13903,13518,Espumante Brut Rosé Seival by Miolo 750ml,Brasil,Espumante,Brut,Pinot Noir,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
13904,13519,Espumante Brut Seival by Miolo 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
13905,13520,Espumante Moscatel Terranova 750ml,Brasil,Espumante,Suave,Moscato,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos, Sobremesas"
13906,13521,Vinho Branco Seco Relevos 750ml | Apenas Líquido,Brasil,Branco,Seco,Outras,750ml,Rosca,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
13907,13522,Vinho Branco Seco Relevos 750ml | Vasilhame Incluso,Brasil,Branco,Seco,Outras,750ml,Rosca,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
13908,13523,Vinho Tinto Suave Relevos 750ml | Apenas Líquido,Brasil,Tinto,Suave,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
13909,13524,Vinho Tinto Suave Relevos 750ml | Vasilhame Incluso,Brasil,Tinto,Suave,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
13920,13535,Vinho Rosé Veroni 750ml,Chile,Rose,Seco,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
13961,13576,Vinho Tinto Seco Relevos 750ml | Apenas Líquido,Brasil,Tinto,Seco,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13962,13577,Vinho Tinto Seco Relevos 750ml | Vasilhame Incluso,Brasil,Tinto,Seco,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
13998,13613,Vinho Rosé Frisante Vivant 269ml ,Brasil,Rose,Seco,Blend,Outros,Outra,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14088,13703,Vinho Tinto Cabernet Sauvignon Paradoxo Salton 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14089,13704,Espumante Demi-Sec Salton 750ml,Brasil,Espumante,Demi-Sec,Moscato,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos, Sobremesas"
14090,13705,Vinho Tinto Merlot Paradoxo Salton 750ml,Brasil,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14091,13706,Espumante Prosecco Rosé Salton 750ml,Brasil,Espumante,Brut,Pinot Noir,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
14092,13707,Vinho Tinto Pinot Noir Paradoxo Salton 750ml,Brasil,Tinto,Seco,Pinot Noir,750ml,Rosca,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
14093,13708,Vinho Branco Chardonnay Paradoxo Salton 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14094,13709,Espumante Rosé Moscatel Salton 750ml,Brasil,Espumante,Suave,Pinot Noir,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
14095,13710,Vinho Rosé Intenso Salton 750ml,Brasil,Rose,Seco,Merlot,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14096,13711,Espumante Ouro Salton 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
14097,13712,Vinho Tinto Cabernet Sauvignon Intenso Salton 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14152,13767,Vinho Tinto Malbec Santa Helena Reservado 750ml,Chile,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14153,13768,Vinho Rosé Santa Helena Reservado 750ml,Chile,Rose,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14154,13769,Vinho Branco Chardonnay Santa Helena Reservado 750ml,Chile,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14155,13770,Vinho Tinto Merlot Santa Helena Reservado 750ml,Chile,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14156,13771,Vinho Branco Sauvignon Blanc Santa Helena Reservado 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
14157,13772,Vinho Branco Chardonnay Trapiche 750ml,Argentina,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14158,13773,Vinho Tinto Malbec Trapiche Vineyards 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14159,13774,Vinho Tinto Merlot Trapiche Vineyards 750ml,Argentina,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14160,13775,Vinho Tinto Pinot Noir Trapiche Vineyards 750ml,Argentina,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
14161,13776,Vinho Tinto Cabernet Sauvignon Gato Negro 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
14162,13777,Vinho Tinto Carménère Gato Negro 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
14163,13778,Vinho Branco Chardonnay Gato Negro 750ml,Chile,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14164,13779,Vinho Tinto Merlot Gato Negro 750ml,Chile,Tinto,Seco,Merlot,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14165,13780,Vinho Tinto Pinot Noir Gato Negro 750ml,Chile,Tinto,Seco,Pinot Noir,750ml,Rosca,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
14166,13781,Vinho Rosé Casal Garcia 750ml,Portugal,Rose,Demi-Sec,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14167,13782,Vinho Branco Sweet Casal Garcia 750ml,Portugal,Branco,Suave,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14168,13783,Vinho Tinto Sweet Red Casal Garcia 750ml,Portugal,Tinto,Suave,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14169,13784,Vinho Tinto Casal Garcia 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14170,13785,Vinho Branco Verde Casal Garcia 750ml,Portugal,Branco,Demi-Sec,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14171,13786,Vinho Tinto Red Blend Periquita 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14216,13831,Vinho Tinto Pinot Noir Redwood Creek 750ml,Outros,Tinto,Demi-Sec,Pinot Noir,750ml,Rolha,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
14530,14145,Vinho Tinto Cabernet Sauvignon Família Barberis 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14531,14146,Vinho Tinto Malbec Família Barberis 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14532,14147,Vinho Tinto Clos De Los Siete 750ml,Argentina,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14533,14148,Vinho Tinto Cabernet Franc Chac Chac 750ml,Argentina,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14534,14149,Vinho Branco Pinot Gris Pfalz Edition Ernst Loosen 750ml,Outros,Branco,Demi-Sec,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
14535,14150,Vinho Rosé Pinot Noir Pfalz Edition Ernst Loosen 750ml,Outros,Rose,Demi-Sec,Pinot Noir,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14536,14151,Vinho Branco Reserva Riesling Ernst Loosen 750ml,Outros,Branco,Demi-Sec,Riesling,750ml,Rolha,"Pratos apimentados, Saladas e aperitivos, Sobremesas"
14537,14152,Vinho Tinto Reserva Cabernet Sauvignon Casas Del Toqui 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14538,14153,Vinho Tinto Reserva Carménère Casas Del Toqui 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14539,14154,Vinho Tinto Cabernet Sauvignon Carnivor 750ml,Outros,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14540,14155,Vinho Tinto Zinfandel Carnivor 750ml,Outros,Tinto,Demi-Sec,Zinfandel,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Pratos apimentados"
14541,14156,Vinho Branco Chardonnay Macabeo Esteban Martín 750ml,Espanha,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14542,14157,Vinho Rosé Garnacha Esteban Martín 750ml,Espanha,Rose,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14543,14158,Vinho Tinto Garnacha Syrah Esteban Martín 750ml,Espanha,Tinto,Seco,Syrah,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Pratos apimentados"
14544,14159,Vinho Tinto Negroamaro Del Salento Alese 750ml,Itália,Tinto,Demi-Sec,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14549,14164,Vinho Tinto Dornfelder Pfalz Edition Ernst Loosen 750ml,Outros,Tinto,Demi-Sec,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14550,14165,Vinho Tinto Primitivo Del Salento Lianto 750ml,Itália,Tinto,Demi-Sec,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14551,14166,Vinho Rosé Negroamaro Del Salento Elide 750ml,Itália,Rose,Demi-Sec,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14552,14167,Vinho Branco Malvasia Bianca Del Salento Velea 750ml,Itália,Branco,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
14553,14168,Vinho Tinto Chianti Classico Carpineto 750ml,Itália,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14554,14169,Vinho Branco Dogajolo Toscano Carpineto 750ml,Itália,Branco,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14555,14170,Vinho Rosé Dogajolo Toscano Carpineto 750ml,Itália,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14556,14171,Vinho Tinto Dogajolo Toscano Carpineto 750ml,Itália,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
14557,14172,Vinho Rosé Alecrim 750ml,Portugal,Rose,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14558,14173,Vinho Branco Verde D.O.C. Bis 750ml,Portugal,Branco,Demi-Sec,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14559,14174,Vinho Tinto Cabernet Sauvignon Le Petit Cochonnet 750ml,França,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
14560,14175,Vinho Tinto Merlot Le Petit Cochonnet 750ml,França,Tinto,Demi-Sec,Merlot,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14561,14176,Vinho Tinto Pinot Noir Le Petit Cochonnet 750ml,França,Tinto,Demi-Sec,Pinot Noir,750ml,Rosca,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
14562,14177,Vinho Branco Chardonnay Le Petit Cochonnet 750ml,França,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
14563,14178,Vinho Branco Sauvignon Le Petit Cochonnet 750ml,França,Branco,Seco,Sauvignon Blanc,750ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
14564,14179,Vinho Rosé Grenache Le Petit Cochonnet 750ml,França,Rose,Seco,Outras,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14632,14247,Espumante Brut Blanc de Noir Desirée Bueno 750ml,Brasil,Espumante,Seco,Pinot Noir,750ml,Rolha,"Frutos do mar, Pratos apimentados, Queijos, Saladas e aperitivos"
14633,14248,Vinho Bueno Rosé VIN Seco 750ml,Brasil,Rose,Seco,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14902,14517,Vinho Tinto de Mesa Suave Campino Tradicional 750ml,Brasil,Tinto,Suave,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
14903,14518,Vinho Rosado de Mesa Suave Campino Tradicional 750ml,Brasil,Rose,Suave,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
14904,14519,Vinho Branco de Mesa Seco Niágara Tradicional 750ml,Brasil,Branco,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
14905,14520,Vinho Branco Licoroso Doce Tradicional Campino 750ml,Brasil,Branco,Suave,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
14906,14521,Vinho Branco de Mesa Suave Campino Tradicional 750ml,Brasil,Branco,Suave,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
14907,14522,Cooler de Pêssego Campino 750ml,Brasil,Outros,Suave,Outras,750ml,Rosca,
14908,14523,Vinho Branco de Mesa Niágara Suave Clássico 750ml,Brasil,Branco,Suave,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
14911,14526,Espumante Natural Branco Brut Metodo Tradicional 750ml,Brasil,Espumante,Brut,Outras,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
14912,14527,Espumante Moscatel Rosé Charme 750ml,Brasil,Espumante,Suave,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
14913,14528,Espumante Natural Brut Casa Geraldo 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
14914,14529,Espumante Natural Prosecco Brut Casa Geraldo 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
14915,14530,Vinho Branco de Mesa Suave Soleo Frisante 660ml,Brasil,Branco,Suave,Moscato,Outros,Rolha,"Saladas e aperitivos, Sobremesas"
14916,14531,Vinho Tinto de Mesa Suave Soleo Frisante 660ml,Brasil,Tinto,Suave,Blend,Outros,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
